,listingId,priceAmt,priceAvgNightly,priceFees,priceRent,lat,lng,city,state,country,reviewCount,reviewAverage,bathrooms,bedrooms,listingUrl,bookWithConfidence
0,7631432,4495.26,561.91,,4495.26,33.859955,-84.363625,Atlanta,GA,US,0,0.0,7.0,8,https://www.homeaway.com/vacation-rental/p7631432?uni_id=7079596,True
0,v768623,1160.0,145.0,,1160.0,33.76650411,-84.37115729,Atlanta,GA,US,3,5.0,1.0,2,https://www.vrbo.com/768623?unitId=1316561,True
0,4506865,972.0,121.5,,972.0,33.7373813,-84.39592127,Atlanta,GA,US,11,4.909091,1.0,2,https://www.homeaway.com/vacation-rental/p4506865?uni_id=5110097,True
0,v1461222,1496.0,187.0,,1496.0,33.770757,-84.366168,Atlanta,GA,US,0,0.0,1.0,1,https://www.vrbo.com/1461222?unitId=2019808,True
0,v1461215,1496.0,187.0,,1496.0,33.76893,-84.366516,Atlanta,GA,US,0,0.0,1.0,1,https://www.vrbo.com/1461215?unitId=2019801,True
0,4703974,1072.0,134.0,,1072.0,33.84510269,-84.36982287,Atlanta,GA,US,2,5.0,1.0,1,https://www.homeaway.com/vacation-rental/p4703974?uni_id=5668460,True
0,7482957,1655.28,206.91,,1655.28,33.77143299,-84.37977516,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7482957?uni_id=6887521,True
0,4538808,903.79,112.97,,903.79,33.75847,-84.3842,Atlanta,GA,US,0,0.0,1.0,0,https://www.homeaway.com/vacation-rental/p4538808?uni_id=6783377,True
0,4137197,514.29,64.29,,514.29,33.762993,-84.474056,Atlanta,GA,US,4,5.0,1.0,1,https://www.homeaway.com/vacation-rental/p4137197?uni_id=4537477,True
0,4893857,1155.0,144.38,,1155.0,33.75991,-84.39067,Atlanta,GA,US,0,0.0,1.0,0,https://www.homeaway.com/vacation-rental/p4893857?uni_id=5963369,True
0,v1461204,1383.0,172.88,,1383.0,33.818559,-84.366248,Atlanta,GA,US,1,5.0,1.0,1,https://www.vrbo.com/1461204?unitId=2019790,True
0,v1461217,1445.0,180.63,,1445.0,33.765381,-84.36555,Atlanta,GA,US,1,5.0,1.0,1,https://www.vrbo.com/1461217?unitId=2019803,True
0,7436068,1080.0,135.0,,1080.0,33.7703616,-84.3624858,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7436068?uni_id=6822718,True
0,7460611,1945.6,243.2,,1945.6,33.8320631,-84.3673689,Atlanta,GA,US,0,0.0,1.0,2,https://www.homeaway.com/vacation-rental/p7460611?uni_id=6857228,True
0,7631428,3478.0,434.75,,3478.0,33.859955,-84.363625,Atlanta,GA,US,0,0.0,5.0,5,https://www.homeaway.com/vacation-rental/p7631428?uni_id=7079592,True
0,4750224,2044.4,255.55,,2044.4,33.7902255,-84.3934477,Atlanta,GA,US,6,4.5,3.0,2,https://www.homeaway.com/vacation-rental/p4750224?uni_id=5730110,True
0,7482955,1930.72,241.34,,1930.72,33.76791497,-84.38015072,Atlanta,GA,US,0,0.0,2.0,2,https://www.homeaway.com/vacation-rental/p7482955?uni_id=6887519,True
0,v1539217,2408.4,301.05,,2408.4,33.770962,-84.367996,Atlanta,GA,US,0,0.0,2.0,3,https://www.vrbo.com/1539217?unitId=2098926,True
0,7482960,1983.52,247.94,,1983.52,33.81681263,-84.38217134,Atlanta,GA,US,1,5.0,2.0,4,https://www.homeaway.com/vacation-rental/p7482960?uni_id=6887524,True
0,7482953,999.68,124.96,,999.68,33.78237994,-84.38154797,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7482953?uni_id=6887517,True
0,v1461213,1996.0,249.5,,1996.0,33.76893,-84.366516,Atlanta,GA,US,0,0.0,2.0,2,https://www.vrbo.com/1461213?unitId=2019799,True
0,4539280,1468.0,183.5,,1468.0,33.75807,-84.38822,Atlanta,GA,US,0,0.0,1.0,0,https://www.homeaway.com/vacation-rental/p4539280?uni_id=5930508,True
0,7564961,1175.0,146.88,,1175.0,33.7708439,-84.3629247,Atlanta,GA,US,0,0.0,2.0,2,https://www.homeaway.com/vacation-rental/p7564961?uni_id=6990228,True
0,7586897,870.0,108.75,,870.0,33.7607385,-84.34831,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7586897?uni_id=7027296,True
0,7620561,1440.0,180.0,,1440.0,33.745251,-84.372452,Atlanta,GA,US,0,0.0,2.0,3,https://www.homeaway.com/vacation-rental/p7620561?uni_id=7068285,True
0,7508911,2190.1,273.76,,2190.1,33.76630458,-84.3795385,Atlanta,GA,US,0,0.0,2.0,2,https://www.homeaway.com/vacation-rental/p7508911?uni_id=6921408,True
0,4538978,1322.0,165.25,,1322.0,33.79022,-84.38789,Atlanta,GA,US,0,0.0,1.0,0,https://www.homeaway.com/vacation-rental/p4538978?uni_id=5930432,True
0,7631430,2933.14,366.64,,2933.14,33.859955,-84.363625,Atlanta,GA,US,0,0.0,6.0,6,https://www.homeaway.com/vacation-rental/p7631430?uni_id=7079594,True
0,7469409,1555.84,194.48,,1555.84,33.77876893,-84.38812501,Atlanta,GA,US,3,5.0,2.0,2,https://www.homeaway.com/vacation-rental/p7469409?uni_id=6867030,True
0,7482962,19449.1,2431.14,,19449.1,33.84348688,-84.39096981,Atlanta,GA,US,0,0.0,4.0,5,https://www.homeaway.com/vacation-rental/p7482962?uni_id=6887526,True
0,7567034,1901.9,237.74,,1901.9,33.84246604,-84.37236766,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7567034?uni_id=6992318,True
0,7631425,954.0,119.25,,954.0,33.859955,-84.363625,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7631425?uni_id=7079589,True
0,7631516,1924.0,240.5,,1924.0,33.859955,-84.363625,Atlanta,GA,US,0,0.0,1.0,2,https://www.homeaway.com/vacation-rental/p7631516?uni_id=7079680,True
0,7671346,175632.0,21954.0,,175632.0,33.761196,-84.345879,Atlanta,GA,US,0,0.0,4.0,3,https://www.homeaway.com/vacation-rental/p7671346?uni_id=7133983,True
0,4491552,965.0,120.63,,965.0,33.7590875,-84.3517922,Atlanta,GA,US,5,3.2,1.0,2,https://www.homeaway.com/vacation-rental/p4491552?uni_id=5083710,True
0,7567036,1378.3,172.29,,1378.3,33.82829816,-84.35172079,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7567036?uni_id=6992320,True
0,7482951,1072.72,134.09,,1072.72,33.78176997,-84.38507354,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7482951?uni_id=6887515,True
0,7439722,2540.3,317.54,,2540.3,33.8320631,-84.3673689,Atlanta,GA,US,0,0.0,2.0,3,https://www.homeaway.com/vacation-rental/p7439722?uni_id=6826505,True
0,7631427,3024.28,378.04,,3024.28,33.859955,-84.363625,Atlanta,GA,US,0,0.0,6.0,7,https://www.homeaway.com/vacation-rental/p7631427?uni_id=7079591,True
0,v1461208,1844.0,230.5,,1844.0,33.818559,-84.366248,Atlanta,GA,US,0,0.0,2.0,2,https://www.vrbo.com/1461208?unitId=2019794,True
0,7462392,866.4,108.3,,866.4,33.8320631,-84.3673689,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7462392?uni_id=6859735,True
0,7606220,1532.0,191.5,,1532.0,33.7718022,-84.3805709,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7606220?uni_id=7051075,True
0,7384322,1486.0,185.75,,1486.0,33.760714,-84.374001,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7384322?uni_id=6752677,True
0,7384313,1486.0,185.75,,1486.0,33.760714,-84.374001,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7384313?uni_id=6752667,True
0,v1461211,1618.0,202.25,,1618.0,33.820081,-84.365859,Atlanta,GA,US,0,0.0,1.0,2,https://www.vrbo.com/1461211?unitId=2019797,True
0,v1461224,1996.0,249.5,,1996.0,33.770757,-84.366168,Atlanta,GA,US,1,1.0,2.0,2,https://www.vrbo.com/1461224?unitId=2019810,True
0,7380036,2200.0,275.0,,2200.0,33.7483897,-84.3679772,Atlanta,GA,US,0,0.0,1.0,2,https://www.homeaway.com/vacation-rental/p7380036?uni_id=6746800,True
0,4538699,1672.0,209.0,,1672.0,33.84797,-84.35912,Atlanta,GA,US,0,0.0,1.0,0,https://www.homeaway.com/vacation-rental/p4538699?uni_id=5665718,True
0,4555247,1102.0,137.75,,1102.0,33.7720022,-84.3828867,Atlanta,GA,US,8,4.625,1.0,1,https://www.homeaway.com/vacation-rental/p4555247?uni_id=5164360,True
0,v1461216,1496.0,187.0,,1496.0,33.76893,-84.366516,Atlanta,GA,US,0,0.0,1.0,1,https://www.vrbo.com/1461216?unitId=2019802,True
0,v1053650,12000.0,1500.0,,12000.0,33.6784249,-84.488593,Atlanta,GA,US,0,0.0,2.0,2,https://www.vrbo.com/1053650?unitId=1601774,True
0,4167736,971.43,121.43,,971.43,33.822336,-84.411164,Atlanta,GA,US,8,4.625,1.0,2,https://www.homeaway.com/vacation-rental/p4167736?uni_id=4569883,True
0,7564962,1190.0,148.75,,1190.0,33.7708439,-84.3629247,Atlanta,GA,US,0,0.0,2.0,2,https://www.homeaway.com/vacation-rental/p7564962?uni_id=6990229,True
0,4591098,1354.97,169.37,,1354.97,33.75943,-84.38759,Atlanta,GA,US,0,0.0,1.0,0,https://www.homeaway.com/vacation-rental/p4591098?uni_id=6850221,True
0,7488763,2076.0,259.5,,2076.0,33.7750428,-84.3779328,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7488763?uni_id=6893738,True
0,v1539218,1189.8,148.73,,1189.8,33.770962,-84.367996,Atlanta,GA,US,0,0.0,1.0,1,https://www.vrbo.com/1539218?unitId=2098927,True
0,4617299,4000.0,500.0,,4000.0,33.7204595,-84.4991304,Atlanta,GA,US,6,5.0,3.0,4,https://www.homeaway.com/vacation-rental/p4617299?uni_id=5355297,True
0,7606223,1486.0,185.75,,1486.0,33.760714,-84.374001,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7606223?uni_id=7051078,True
0,7606176,1716.0,214.5,,1716.0,33.771865,-84.3817408,Atlanta,GA,US,0,0.0,2.0,2,https://www.homeaway.com/vacation-rental/p7606176?uni_id=7051031,True
0,7384309,1486.0,185.75,,1486.0,33.760714,-84.374001,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7384309?uni_id=6752663,True
0,7384304,1486.0,185.75,,1486.0,33.760714,-84.374001,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7384304?uni_id=6752658,True
0,7606205,1486.0,185.75,,1486.0,33.76098,-84.3738,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7606205?uni_id=7051060,True
0,7384300,1486.0,185.75,,1486.0,33.760714,-84.374001,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7384300?uni_id=6752654,True
0,7384318,1486.0,185.75,,1486.0,33.760714,-84.374001,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7384318?uni_id=6752673,True
0,7384314,1486.0,185.75,,1486.0,33.76098,-84.3738,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7384314?uni_id=6752669,True
0,7384305,1486.0,185.75,,1486.0,33.760714,-84.374001,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7384305?uni_id=6752659,True
0,7606181,1486.0,185.75,,1486.0,33.76098,-84.3738,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7606181?uni_id=7051036,True
0,7671348,2016.9,252.11,,2016.9,33.755081,-84.349548,Atlanta,GA,US,0,0.0,4.0,3,https://www.homeaway.com/vacation-rental/p7671348?uni_id=7133985,True
0,7673006,1695.6,211.95,,1695.6,33.735413,-84.380714,Atlanta,GA,US,0,0.0,2.0,3,https://www.homeaway.com/vacation-rental/p7673006?uni_id=7135723,True
0,7384303,1486.0,185.75,,1486.0,33.760714,-84.374001,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7384303?uni_id=6752657,True
0,7606226,1486.0,185.75,,1486.0,33.76098,-84.3738,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7606226?uni_id=7051081,True
0,7606225,1486.0,185.75,,1486.0,33.76098,-84.3738,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7606225?uni_id=7051080,True
0,v1461219,1921.0,240.13,,1921.0,33.765381,-84.36555,Atlanta,GA,US,0,0.0,1.0,2,https://www.vrbo.com/1461219?unitId=2019805,True
0,4963376,3252.0,406.5,,3252.0,33.77345,-84.36136,Atlanta,GA,US,0,0.0,1.0,0,https://www.homeaway.com/vacation-rental/p4963376?uni_id=6161430,True
0,7345426,1919.52,239.94,,1919.52,33.79331,-84.38803,Atlanta,GA,US,0,0.0,1.0,0,https://www.homeaway.com/vacation-rental/p7345426?uni_id=7021141,True
0,7635336,1666.0,208.25,,1666.0,33.78588,-84.38596,Atlanta,GA,US,0,0.0,1.0,0,https://www.homeaway.com/vacation-rental/p7635336?uni_id=7085589,True
0,4304915,2400.0,300.0,,2400.0,33.75723573,-84.41532721,Atlanta,GA,US,6,4.5,3.0,3,https://www.homeaway.com/vacation-rental/p4304915?uni_id=4714847,True
0,4539369,967.04,120.88,,967.04,33.78153,-84.39056,Atlanta,GA,US,0,0.0,1.0,0,https://www.homeaway.com/vacation-rental/p4539369?uni_id=5933941,True
0,7606177,1716.0,214.5,,1716.0,33.7718022,-84.3805709,Atlanta,GA,US,0,0.0,2.0,2,https://www.homeaway.com/vacation-rental/p7606177?uni_id=7051032,True
0,v1461210,1214.0,151.75,,1214.0,33.820081,-84.365859,Atlanta,GA,US,0,0.0,1.0,1,https://www.vrbo.com/1461210?unitId=2019796,True
0,7571807,1045.0,130.63,,1045.0,33.792672,-84.3955637,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7571807?uni_id=7000554,True
0,7561426,1149.0,143.63,,1149.0,33.75011,-84.42833,Atlanta,GA,US,0,0.0,2.0,3,https://www.homeaway.com/vacation-rental/p7561426?uni_id=6986639,True
0,v1321736,28571.36,3571.42,,28571.36,33.82760467,-84.39416267,Atlanta,GA,US,0,0.0,7.0,5,https://www.vrbo.com/1321736?unitId=1880021,True
0,v850114,880.0,110.0,,880.0,33.83925747,-84.37989103,Atlanta,GA,US,16,4.9375,1.0,1,https://www.vrbo.com/850114?unitId=1398053,True
0,7511825,1220.0,152.5,,1220.0,33.7337547,-84.3663011,Atlanta,GA,US,0,0.0,2.0,3,https://www.homeaway.com/vacation-rental/p7511825?uni_id=6924344,True
0,v1481901,1216.0,152.0,,1216.0,33.68561446,-84.53006979,Atlanta,GA,US,0,0.0,2.0,3,https://www.vrbo.com/1481901?unitId=2040529,True
0,4961337,1243.0,155.38,,1243.0,33.78604,-84.39206,Atlanta,GA,US,0,0.0,1.0,0,https://www.homeaway.com/vacation-rental/p4961337?uni_id=6156639,True
0,4547214,1512.0,189.0,,1512.0,33.75815368,-84.38549405,Atlanta,GA,US,4,2.25,2.0,2,https://www.homeaway.com/vacation-rental/p4547214?uni_id=5155866,True
0,7590153,10792.8,1349.1,,10792.8,33.74276619,-84.47537924,Atlanta,GA,US,2,5.0,5.0,6,https://www.homeaway.com/vacation-rental/p7590153?uni_id=7031863,True
0,263752,800.32,100.04,,800.32,33.8012521,-84.3950213,Atlanta,GA,US,53,4.5686274,1.0,1,https://www.homeaway.com/vacation-rental/p263752?uni_id=3047661,True
0,v1471889,1386.0,173.25,,1386.0,33.75957321,-84.43511271,Atlanta,GA,US,1,5.0,3.0,3,https://www.vrbo.com/1471889?unitId=2030506,True
0,v1419601,1032.3,129.04,,1032.3,33.76175942,-84.383756,Atlanta,GA,US,1,5.0,1.0,1,https://www.vrbo.com/1419601?unitId=1978083,True
0,v1483439,2400.0,300.0,,2400.0,33.71870753,-84.52725078,Atlanta,GA,US,0,0.0,2.0,3,https://www.vrbo.com/1483439?unitId=2042067,True
0,v453139,1700.0,212.5,,1700.0,33.7539019,-84.37398,Atlanta,GA,US,70,4.75,2.0,2,https://www.vrbo.com/453139?unitId=1036250,True
0,4360923,1080.08,135.01,,1080.08,33.7624378,-84.3585321,Atlanta,GA,US,5,4.5,1.0,1,https://www.homeaway.com/vacation-rental/p4360923?uni_id=4775073,True
0,4495495,1135.0,141.88,,1135.0,33.7669855,-84.3467281,Atlanta,GA,US,2,4.5,1.0,2,https://www.homeaway.com/vacation-rental/p4495495?uni_id=5087779,True
0,7671352,848.0,106.0,,848.0,33.766533,-84.333275,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7671352?uni_id=7133989,True
0,4893463,1034.4,129.3,,1034.4,33.76365,-84.38648,Atlanta,GA,US,0,0.0,1.0,0,https://www.homeaway.com/vacation-rental/p4893463?uni_id=5961921,True
0,v1461221,1496.0,187.0,,1496.0,33.770757,-84.366168,Atlanta,GA,US,0,0.0,1.0,1,https://www.vrbo.com/1461221?unitId=2019807,True
0,v1461207,1383.0,172.88,,1383.0,33.818559,-84.366248,Atlanta,GA,US,0,0.0,1.0,1,https://www.vrbo.com/1461207?unitId=2019793,True
0,v1324336,1000.0,125.0,,1000.0,33.76230027,-84.38692207,Atlanta,GA,US,0,0.0,1.0,1,https://www.vrbo.com/1324336?unitId=1882623,True
0,v1563690,674.5,84.31,,674.5,33.7674935,-84.34190233,Atlanta,GA,US,0,0.0,1.0,1,https://www.vrbo.com/1563690?unitId=2124778,True
0,v1461212,1618.0,202.25,,1618.0,33.820081,-84.365859,Atlanta,GA,US,0,0.0,2.0,2,https://www.vrbo.com/1461212?unitId=2019798,True
0,7486098,918.0,114.75,,918.0,33.73973908,-84.48636532,Atlanta,GA,US,0,0.0,2.0,3,https://www.homeaway.com/vacation-rental/p7486098?uni_id=6890878,True
0,v1601598,798.0,99.75,,798.0,33.79475603,-84.40845396,Atlanta,GA,US,0,0.0,1.0,1,https://www.vrbo.com/1601598?unitId=2162893,True
0,v1426513,1000.0,125.0,,1000.0,33.76256,-84.387878,Atlanta,GA,US,1,5.0,1.0,1,https://www.vrbo.com/1426513?unitId=1985024,True
0,4594634,1104.0,138.0,,1104.0,33.76152,-84.38388,Atlanta,GA,US,6,4.3333335,1.0,0,https://www.homeaway.com/vacation-rental/p4594634?uni_id=5266261,True
0,v1293002,2232.0,279.0,,2232.0,33.76999679,-84.34153663,Atlanta,GA,US,1,5.0,2.0,3,https://www.vrbo.com/1293002?unitId=1844150,True
0,4242594,1146.32,143.29,,1146.32,33.799031,-84.393644,Atlanta,GA,US,10,4.6,1.0,2,https://www.homeaway.com/vacation-rental/p4242594?uni_id=4649201,True
0,v1551634,7600.0,950.0,,7600.0,33.75022122,-84.41383251,Atlanta,GA,US,0,0.0,1.0,2,https://www.vrbo.com/1551634?unitId=2111395,True
0,7564938,10360.0,1295.0,,10360.0,33.74938108,-84.36854376,Atlanta,GA,US,1,5.0,3.0,3,https://www.homeaway.com/vacation-rental/p7564938?uni_id=6990205,True
0,v1529799,1000.0,125.0,,1000.0,33.7519556,-84.4183539,Atlanta,GA,US,0,0.0,1.0,2,https://www.vrbo.com/1529799?unitId=2088598,True
0,7561988,52000.0,6500.0,,52000.0,33.78865957,-84.39677656,Atlanta,GA,US,0,0.0,1.0,4,https://www.homeaway.com/vacation-rental/p7561988?uni_id=6987224,True
0,7487062,5312.4,664.05,,5312.4,33.76819406,-84.36808988,Atlanta,GA,US,0,0.0,3.0,3,https://www.homeaway.com/vacation-rental/p7487062?uni_id=6891879,True
0,v1514109,8000.0,1000.0,,8000.0,33.79053909,-84.38186067,Atlanta,GA,US,0,0.0,3.0,1,https://www.vrbo.com/1514109?unitId=2072905,True
0,v1545777,52000.0,6500.0,,52000.0,33.86854139,-84.36686949,Atlanta,GA,US,0,0.0,6.0,6,https://www.vrbo.com/1545777?unitId=2105524,True
0,7563691,1656.0,207.0,,1656.0,33.66793656,-84.38557215,Atlanta,GA,US,0,0.0,2.0,3,https://www.homeaway.com/vacation-rental/p7563691?uni_id=6988941,True
0,7613990,1450.0,181.25,,1450.0,33.72703996,-84.41058795,Atlanta,GA,US,0,0.0,2.0,3,https://www.homeaway.com/vacation-rental/p7613990?uni_id=7060122,True
0,v1534347,20000.0,2500.0,,20000.0,33.78133367,-84.41096404,Atlanta,GA,US,0,0.0,2.0,2,https://www.vrbo.com/1534347?unitId=2093152,True
0,v1552350,1889.68,236.21,,1889.68,33.71294833,-84.41680395,Atlanta,GA,US,0,0.0,1.0,3,https://www.vrbo.com/1552350?unitId=2112111,True
0,7517081,885.0,110.63,,885.0,33.80618509,-84.41297342,Atlanta,GA,US,0,0.0,1.0,0,https://www.homeaway.com/vacation-rental/p7517081?uni_id=6929676,True
0,7593768,13600.0,1700.0,,13600.0,33.85082909,-84.36637155,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7593768?uni_id=7036624,True
0,7555164,4000.0,500.0,,4000.0,33.76612331,-84.38754676,Atlanta,GA,US,1,5.0,1.0,1,https://www.homeaway.com/vacation-rental/p7555164?uni_id=6979659,True
0,v1486553,10800.0,1350.0,,10800.0,33.75753524,-84.5241355,Atlanta,GA,US,0,0.0,2.0,3,https://www.vrbo.com/1486553?unitId=2045184,True
0,v1551373,1014.0,126.75,,1014.0,33.71392814,-84.42283442,Atlanta,GA,US,0,0.0,1.0,2,https://www.vrbo.com/1551373?unitId=2111131,True
0,v1455884,1344.0,168.0,,1344.0,33.85421757,-84.36267115,Atlanta,GA,US,0,0.0,2.0,3,https://www.vrbo.com/1455884?unitId=2014469,True
0,7610573,1160.0,145.0,,1160.0,33.84473,-84.37197638,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7610573?uni_id=7055486,True
0,7635697,1480.0,185.0,,1480.0,33.66070195,-84.51847564,Atlanta,GA,US,0,0.0,2.0,4,https://www.homeaway.com/vacation-rental/p7635697?uni_id=7086379,True
0,7665413,2000.0,250.0,,2000.0,33.79118357,-84.39797948,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7665413?uni_id=7126703,True
0,7560159,3870.0,483.75,,3870.0,33.75784498,-84.37020862,Atlanta,GA,US,0,0.0,3.0,4,https://www.homeaway.com/vacation-rental/p7560159?uni_id=6985368,True
0,7596158,673.2,84.15,,673.2,33.71861707,-84.41314989,Atlanta,GA,US,0,0.0,1.0,2,https://www.homeaway.com/vacation-rental/p7596158?uni_id=7039584,True
0,7586575,912.0,114.0,,912.0,33.739775,-84.4171237,Atlanta,GA,US,0,0.0,2.0,2,https://www.homeaway.com/vacation-rental/p7586575?uni_id=7026974,True
0,v1544524,1275.0,159.38,,1275.0,33.77781558,-84.37793542,Atlanta,GA,US,1,5.0,2.0,2,https://www.vrbo.com/1544524?unitId=2104258,True
0,7480207,800.0,100.0,,800.0,33.82203387,-84.36833263,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7480207?uni_id=6883208,True
0,7561634,1400.0,175.0,,1400.0,33.76324388,-84.44786418,Atlanta,GA,US,0,0.0,2.0,3,https://www.homeaway.com/vacation-rental/p7561634?uni_id=6986847,True
0,v1146014,1600.0,200.0,,1600.0,33.84835633,-84.37202614,Atlanta,GA,US,0,0.0,2.0,2,https://www.vrbo.com/1146014?unitId=1694225,True
0,7600148,2133.0,266.63,,2133.0,33.7568835,-84.37168164,Atlanta,GA,US,0,0.0,2.0,3,https://www.homeaway.com/vacation-rental/p7600148?uni_id=7044898,True
0,4771698,11960.0,1495.0,,11960.0,33.86675032,-84.42547791,Atlanta,GA,US,0,0.0,8.0,7,https://www.homeaway.com/vacation-rental/p4771698?uni_id=5756386,True
0,7644476,1440.0,180.0,,1440.0,33.77583898,-84.38991511,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7644476?uni_id=7101802,True
0,7558881,9600.0,1200.0,,9600.0,33.74214397,-84.39282006,Atlanta,GA,US,0,0.0,2.0,2,https://www.homeaway.com/vacation-rental/p7558881?uni_id=6984085,True
0,v1506080,2443.75,305.47,,2443.75,33.76007389,-84.36201051,Atlanta,GA,US,0,0.0,2.0,3,https://www.vrbo.com/1506080?unitId=2064869,True
0,7598325,928.2,116.03,,928.2,33.69393868,-84.3745293,Atlanta,GA,US,0,0.0,2.0,4,https://www.homeaway.com/vacation-rental/p7598325?uni_id=7042871,True
0,7553430,2800.0,350.0,,2800.0,33.75235362,-84.39134346,Atlanta,GA,US,0,0.0,2.0,2,https://www.homeaway.com/vacation-rental/p7553430?uni_id=6977374,True
0,7518659,1140.0,142.5,,1140.0,33.74664751,-84.40313581,Atlanta,GA,US,0,0.0,1.0,2,https://www.homeaway.com/vacation-rental/p7518659?uni_id=6931275,True
0,v1539928,12960.0,1620.0,,12960.0,33.7500229,-84.400153,Atlanta,GA,US,0,0.0,2.0,2,https://www.vrbo.com/1539928?unitId=2099638,True
0,7606972,1341.4,167.68,,1341.4,33.73309367,-84.38443977,Atlanta,GA,US,1,5.0,1.0,1,https://www.homeaway.com/vacation-rental/p7606972?uni_id=7051828,True
0,7616337,828.24,103.53,,828.24,33.82065791,-84.36257614,Atlanta,GA,US,0,0.0,1.0,1,https://www.homeaway.com/vacation-rental/p7616337?uni_id=7062823,True
0,4599320,1081.2,135.15,,1081.2,33.75854,-84.3876,Atlanta,GA,US,3,4.6666665,1.0,0,https://www.homeaway.com/vacation-rental/p4599320?uni_id=5305891,True
0,v1553109,16800.0,2100.0,,16800.0,33.75746333,-84.40864258,Atlanta,GA,US,0,0.0,3.0,3,https://www.vrbo.com/1553109?unitId=2112871,True
0,v1527463,12000.0,1500.0,,12000.0,33.76577188,-84.41841242,Atlanta,GA,US,0,0.0,2.0,3,https://www.vrbo.com/1527463?unitId=2086262,True
0,v1284666,680.0,85.0,,680.0,33.79564246,-84.41060667,Atlanta,GA,US,1,5.0,1.0,1,https://www.vrbo.com/1284666?unitId=1835805,True
0,v1550653,16800.0,2100.0,,16800.0,33.7570327,-84.4064942,Atlanta,GA,US,0,0.0,2.0,3,https://www.vrbo.com/1550653?unitId=2110411,True
0,v1548878,10400.0,1300.0,,10400.0,33.71708231,-84.45502905,Atlanta,GA,US,0,0.0,2.0,3,https://www.vrbo.com/1548878?unitId=2108626,True
0,v1543842,79984.0,9998.0,,79984.0,33.80900238,-84.39872968,Atlanta,GA,US,0,0.0,4.0,5,https://www.vrbo.com/1543842?unitId=2103576,True
0,v1444069,16800.0,2100.0,,16800.0,33.74194971,-84.3699881,Atlanta,GA,US,0,0.0,2.0,2,https://www.vrbo.com/1444069?unitId=2002642,True
0,v1537249,2600.0,325.0,,2600.0,33.8708383,-84.3772348,Atlanta,GA,US,0,0.0,2.0,3,https://www.vrbo.com/1537249?unitId=2096940,True
0,v1462580,4800.0,600.0,,4800.0,33.7625252,-84.3880022,Atlanta,GA,US,0,0.0,1.0,1,https://www.vrbo.com/1462580?unitId=2021169,True
0,7566929,1600.0,200.0,,1600.0,33.71329781,-84.44653812,Atlanta,GA,US,1,5.0,1.0,1,https://www.homeaway.com/vacation-rental/p7566929?uni_id=6992212,True
0,v1551156,1178.0,147.25,,1178.0,33.72229723,-84.38788571,Atlanta,GA,US,0,0.0,2.0,5,https://www.vrbo.com/1551156?unitId=2110914,True
